id,citation_number,citation_date,first_name,last_name,date_of_birth,defendant_address,defendant_city,defendant_state,drivers_license_number,court_date,court_location,court_address
745,412893285,8/31/2015 0:00,Rose,Hill,11/6/1978 0:00,5 Atwood Way,VINITA PARK,MO,L825741165,9/28/2015 0:00,CHARLACK,8401 Midland Boulevard
746,996738235,2/19/2015 0:00,Jeffrey,Hawkins,11/22/1979 0:00,0593 Lien Way,CALVERTON PARK,MO,W558533935,10/4/2015 0:00,OLIVETTE,9473 Olive Boulevard
747,853477477,1/6/2015 0:00,Todd,Montgomery,7/31/1987 0:00,1049 Vahlen Drive,NORTHWOODS,MO,W496375199,9/17/2015 0:00,PACIFIC,300 Hoven Drive
748,986049806,3/27/2015 0:00,Jane,Nguyen,9/22/1981 0:00,,ST. ANN,MO,J055203176,12/23/2015 0:00,VELDA CITY,2560 Lucas & Hunt Road
749,35468551,2/4/2015 0:00,Cheryl,Stewart,6/15/1977 0:00,49 Corry Junction,BELLERIVE,MO,B828120695,10/20/2015 0:00,BERKELEY 1,6120 Madison
750,544906410,9/7/2015 0:00,Christina,Gilbert,7/18/1973 0:00,1 Crowley Point,WOODSON TERRACE,MO,W542353507,10/17/2015 0:00,NORTHWOODS,4600 Oakridge Boulevard
751,524360101,5/25/2015 0:00,Rebecca,Carr,,406 Dakota Plaza,PASADENA PARK,MO,A676589433,9/25/2015 0:00,CREVE COEUR,300 North New Ballas Road
752,782641594,4/9/2015 0:00,Harold,Powell,3/4/1960 0:00,258 Eagle Crest Junction,EUREKA,MO,Y566103818,11/17/2015 0:00,FENTON,625 New Smizer Mill Road
753,495766638,8/29/2015 0:00,Alan,Scott,9/4/1955 0:00,48483 Shasta Terrace,KIRKWOOD,MO,O284707033,11/20/2015 0:00,,
754,516468216,8/17/2015 0:00,Kelly,Jones,6/17/1961 0:00,99269 Mayer Circle,GREENDALE,MO,W522691772,12/7/2015 0:00,UNINCORPORATED SOUTH ST. LOUIS COUNTY,4544 Lemay Ferry Road
755,563680522,8/16/2015 0:00,Clarence,Jacobs,8/16/1964 0:00,1 Chinook Road,PACIFIC,MO,,,OVERLAND,2410 Goodale Avenue
756,906029909,9/3/2015 0:00,Antonio,Barnes,12/23/1951 0:00,4082 Farragut Crossing,BERKELEY,MO,,11/23/2015 0:00,BALLWIN,300 Park Drive
757,768792006,3/1/2015 0:00,Alan,Scott,9/4/1955 0:00,48483 Shasta Terrace,KIRKWOOD,MO,O284707033,11/20/2015 0:00,,
758,750888910,7/25/2015 0:00,Michael,Cook,3/21/1976 0:00,39 Warner Pass,WOODSON TERRACE,,V506119693,10/25/2015 0:00,BRENTWOOD,2348 South Brentwood Boulevard
759,397085084,8/2/2015 0:00,Annie,Dunn,2/28/1958 0:00,9953 Doe Crossing Crossing,FENTON,MO,F146877051,,OLIVETTE,9473 Olive Boulevard
760,434897887,9/5/2015 0:00,Shawn,Carr,7/2/1983 0:00,,BELLA VILLA,MO,N207353456,10/18/2015 0:00,CRESTWOOD,1 Detjen Drive
761,768802456,5/14/2015 0:00,Rachel,Meyer,9/7/1986 0:00,91 Moulton Drive,COOL VALLEY,,Y365228651,10/16/2015 0:00,BERKELEY 2,6140 N Hanley Road
762,622729481,4/29/2015 0:00,Katherine,Williamson,4/8/1960 0:00,87156 Golden Leaf Terrace,COOL VALLEY,MO,C642767766,9/18/2015 0:00,CRESTWOOD,1 Detjen Drive
763,409021913,8/22/2015 0:00,Maria,Richards,3/2/1980 0:00,62 Prairie Rose Court,HANLEY HILLS,MO,E706377605,11/25/2015 0:00,JENNINGS,7005 Florence Avenue
764,903397122,3/22/2015 0:00,Randy,Grant,6/7/1956 0:00,34 Thompson Trail,CHAMP,,I024478960,10/27/2015 0:00,VALLEY PARK,320 Benton Street
765,723327359,1/4/2015 0:00,Randy,Grant,6/7/1956 0:00,34 Thompson Trail,CHAMP,,I024478960,10/19/2015 0:00,RIVERVIEW,9699 Lilac Drive
766,111104101,8/22/2015 0:00,Elizabeth,James,6/11/1975 0:00,00790 Green Avenue,WILDWOOD,MO,B059077879,9/29/2015 0:00,GREENDALE,7700 Natural Bridge Road
767,804607037,8/18/2015 0:00,Alice,Sims,10/8/1963 0:00,70468 Arapahoe Plaza,HANLEY HILLS,MO,K683019515,11/28/2015 0:00,SUNSET HILLS,3939 South Lindbergh
768,754039581,5/16/2015 0:00,Robert,Thomas,2/26/1959 0:00,1 Summer Ridge Plaza,CLAYTON,MO,R512315387,9/29/2015 0:00,OLIVETTE,9473 Olive Boulevard
769,632252986,2/23/2015 0:00,Evelyn,Harvey,4/14/1971 0:00,,PACIFIC,MO,E560943688,12/12/2015 0:00,CALVERTON PARK,52 Young Drive
770,846590604,3/27/2015 0:00,Karen,Martin,12/25/1952 0:00,428 Kropf Plaza,PASADENA HILLS,MO,,9/23/2015 0:00,BEVERLY HILLS,7150 Natural Bridge Road
771,908214528,3/14/2015 0:00,Ralph,Griffin,,422 Miller Alley,UNIVERSITY CITY,MO,X903345414,,EDMUNDSON,4440 Holman Lane
772,110015142,1/25/2015 0:00,Anthony,Reed,12/20/1981 0:00,578 Hayes Hill,BELLEFONTAINE NEIGHBORS,MO,V129537822,11/25/2015 0:00,VINITA TERRACE,8027 Page Boulevard
773,256065364,7/30/2015 0:00,Alan,Scott,9/4/1955 0:00,48483 Shasta Terrace,KIRKWOOD,MO,O284707033,11/16/2015 0:00,,
774,180762390,5/27/2015 0:00,Alan,Scott,9/4/1955 0:00,48483 Shasta Terrace,KIRKWOOD,MO,O284707033,11/16/2015 0:00,,
775,399416837,3/2/2015 0:00,Philip,Gonzalez,8/4/1989 0:00,2 Mcbride Circle,LADUE,MO,J999413618,11/9/2015 0:00,JENNINGS,7005 Florence Avenue
776,541459047,3/25/2015 0:00,Bonnie,Parker,12/7/1986 0:00,1 Marcy Junction,VELDA CITY,MO,G333707797,9/30/2015 0:00,ST. LOUIS CITY,16860 Main Street
777,56793537,7/17/2015 0:00,Kevin,Turner,9/4/1989 0:00,,ST. ANN,,M184078317,10/15/2015 0:00,ST. LOUIS CITY,2560 Lucas & Hunt Road
778,528523912,7/25/2015 0:00,Billy,Graham,9/9/1972 0:00,593 Nelson Terrace,LADUE,MO,K059249800,11/8/2015 0:00,WINCHESTER,109 Lindy Boulevard
779,661524358,3/27/2015 0:00,Kathy,Jordan,4/18/1996 0:00,91 Bayside Alley,CREVE COEUR,MO,D202966651,12/11/2015 0:00,VELDA CITY,2560 Lucas & Hunt Road
780,830277841,,Virginia,Bryant,4/8/1966 0:00,70549 Tony Center,MAPLEWOOD,MO,R281593697,11/26/2015 0:00,BRENTWOOD,2348 South Brentwood Boulevard
781,434816740,4/30/2015 0:00,Catherine,Daniels,6/4/1979 0:00,96959 Macpherson Alley,FRONTENAC,MO,S735100845,11/18/2015 0:00,WARSON WOODS,10015 Manchester Road
782,266955726,1/12/2015 0:00,Raymond,West,3/26/1977 0:00,1029 Eagan Road,WESTWOOD,MO,S186694593,12/11/2015 0:00,ROCK HILL,320 West Thornton Avenue
783,101721709,5/3/2015 0:00,Brenda,Burns,10/22/1991 0:00,52388 Straubel Way,BEVERLY HILLS,MO,S765779940,9/28/2015 0:00,CHARLACK,8401 Midland Boulevard
784,686252388,7/18/2015 0:00,Michael,Reyes,7/18/1996 0:00,275 Johnson Junction,JENNINGS,MO,X760011880,,NORMANDY,7700 Natural Bridge Road
785,793286227,8/9/2015 0:00,Ernest,Johnson,4/24/1960 0:00,7548 Londonderry Circle,LADUE,MO,O813114664,10/13/2015 0:00,NORMANDY,7700 Natural Bridge Road
786,851971971,9/3/2015 0:00,Victor,Howell,10/12/1987 0:00,619 Annamark Street,VALLEY PARK,,T542424121,12/13/2015 0:00,BELLEFONTAINE NEIGHBORS,9641 Bellefontaine Road
787,414867259,5/23/2015 0:00,Alan,Scott,9/4/1955 0:00,48483 Shasta Terrace,KIRKWOOD,MO,O284707033,10/1/2015 0:00,,
788,936397552,3/12/2015 0:00,Jessica,Franklin,1/9/1986 0:00,237 Blaine Avenue,HANLEY HILLS,MO,,,BALLWIN,300 Park Drive
789,461214243,1/26/2015 0:00,Jessica,Franklin,1/9/1986 0:00,237 Blaine Avenue,HANLEY HILLS,MO,,,DELLWOOD,1415 Chambers Road
790,71342731,7/26/2015 0:00,Jessica,Franklin,1/9/1986 0:00,237 Blaine Avenue,HANLEY HILLS,MO,,9/22/2015 0:00,BEVERLY HILLS,7150 Natural Bridge Road
791,279837353,7/9/2015 0:00,Jessica,Franklin,1/9/1986 0:00,237 Blaine Avenue,HANLEY HILLS,MO,,11/18/2015 0:00,CHESTERFIELD,690 Chesterfield Parkway West
792,11824799,6/27/2015 0:00,Jessica,Franklin,1/9/1986 0:00,237 Blaine Avenue,HANLEY HILLS,MO,,11/30/2015 0:00,PAGEDALE,1420 Ferguson Avenue
793,391285907,7/11/2015 0:00,Andrew,Ryan,7/9/1976 0:00,0663 Twin Pines Crossing,OVERLAND,MO,S003004932,10/18/2015 0:00,MOLINE ACRES,2449 Chambers Road
794,517282343,7/11/2015 0:00,Donna,Wheeler,11/19/1973 0:00,5 Loomis Place,DELLWOOD,MO,C591429316,,CHESTERFIELD,690 Chesterfield Parkway West
795,67175981,1/28/2015 0:00,Jesse,Morales,7/20/1961 0:00,450 Grover Drive,MAPLEWOOD,MO,N522791634,10/20/2015 0:00,CLAYTON,10 South Brentwood Boulevard
796,434705825,3/23/2015 0:00,Andrea,Carr,3/3/1991 0:00,592 Sachs Way,WILBUR PARK,MO,B548205122,12/9/2015 0:00,MANCHESTER,200 Highlands Blvd. Dr.
797,600184275,1/17/2015 0:00,Raymond,Gilbert,5/28/1961 0:00,347 Mccormick Park,,MO,N002854770,12/29/2015 0:00,MARYLAND HEIGHTS,11911 Dorsett Road
798,843873719,3/6/2015 0:00,Raymond,Gilbert,5/28/1961 0:00,347 Mccormick Park,,MO,N002854770,11/30/2015 0:00,CREVE COEUR,300 North New Ballas Road
799,342260141,2/7/2015 0:00,Raymond,Gilbert,5/28/1961 0:00,347 Mccormick Park,,MO,N002854770,10/2/2015 0:00,LAKESHIRE,10000 Puttington Drive
800,787874376,4/27/2015 0:00,Victor,Peters,1/14/1987 0:00,7 Oakridge Plaza,MANCHESTER,MO,B917976115,10/7/2015 0:00,DELLWOOD,1415 Chambers Road
801,820729561,5/8/2015 0:00,Deborah,Gray,11/6/1993 0:00,950 Reindahl Point,CHESTERFIELD,MO,O567513456,12/20/2015 0:00,HANLEY HILLS,7713 Utica Drive
802,220073217,4/3/2015 0:00,Donald,Simmons,11/26/1986 0:00,08349 Hauk Way,PINE LAWN,MO,E759179183,,HANLEY HILLS,7713 Utica Drive
803,729464188,8/5/2015 0:00,Justin,Fox,6/2/1988 0:00,,MANCHESTER,MO,A636298063,11/9/2015 0:00,,
804,762173046,1/8/2015 0:00,Chris,Johnston,8/9/1961 0:00,7811 Kings Pass,HILLSDALE,MO,V767008534,9/26/2015 0:00,MANCHESTER,200 Highlands Blvd. Dr.
805,664606999,6/1/2015 0:00,Chris,Johnston,8/9/1961 0:00,7811 Kings Pass,HILLSDALE,MO,V767008534,11/14/2015 0:00,DELLWOOD,1415 Chambers Road
806,959655791,7/21/2015 0:00,Chris,Johnston,8/9/1961 0:00,7811 Kings Pass,HILLSDALE,MO,V767008534,11/13/2015 0:00,UNINCORPORATED CENTRAL ST. LOUIS COUNTY,7900 Carondelet Avenue
807,477579828,2/26/2015 0:00,Diane,Webb,6/4/1961 0:00,7585 Main Drive,BRECKENRIDGE HILLS,MO,E130195061,10/8/2015 0:00,BRENTWOOD,2348 South Brentwood Boulevard
808,805534388,8/4/2015 0:00,Joe,Alvarez,7/24/1988 0:00,9245 Ludington Way,BELLA VILLA,MO,D405933034,9/13/2015 0:00,HILLSDALE,6428 Jesse Jackson Avenue
809,139452887,1/11/2015 0:00,Barbara,Coleman,8/16/1982 0:00,7995 Leroy Point,GREEN PARK,MO,O259368051,9/15/2015 0:00,,
810,77535166,2/23/2015 0:00,Brian,Grant,8/30/1955 0:00,919 Parkside Circle,NORTHWOODS,MO,G458517178,12/10/2015 0:00,OAKLAND,1320 W. Lockwood Avenue
811,935486347,8/15/2015 0:00,Henry,Robinson,11/14/1984 0:00,27848 Katie Plaza,EUREKA,MO,P522051049,9/29/2015 0:00,BEL-RIDGE,8920 Natural Bridge Road
812,810270127,8/17/2015 0:00,Ralph,King,1/30/1966 0:00,7275 2nd Hill,BERKELEY,MO,O503628241,9/18/2015 0:00,VELDA VILLAGE HILLS,3501 Avondale Avenue
813,517411575,8/8/2015 0:00,Raymond,Elliott,1/25/1962 0:00,08923 Michigan Junction,GREEN PARK,MO,R014048609,12/27/2015 0:00,TOWN AND COUNTRY,1011 Municipal Center Drive
814,30627676,6/21/2015 0:00,Norma,Warren,9/20/1979 0:00,52 Transport Circle,MARLBOROUGH,MO,J524780553,12/8/2015 0:00,VELDA VILLAGE HILLS,3501 Avondale Avenue
815,974994453,2/11/2015 0:00,Norma,Warren,9/20/1979 0:00,52 Transport Circle,MARLBOROUGH,MO,J524780553,12/22/2015 0:00,COOL VALLEY,100 Signal Drive
816,831241375,6/8/2015 0:00,Kathy,Alvarez,5/21/1980 0:00,330 Milwaukee Park,OLIVETTE,MO,C197630200,9/25/2015 0:00,ROCK HILL,320 West Thornton Avenue
817,980319739,8/8/2015 0:00,Kenneth,Johnson,11/29/1975 0:00,7 Northwestern Parkway,SUNSET HILLS,MO,L778346545,9/29/2015 0:00,BRECKENRIDGE HILLS,9623 St. Charles Rock Road
818,310558562,2/21/2015 0:00,Martha,Carr,5/13/1972 0:00,13621 Fieldstone Trail,GREEN PARK,MO,G198719755,9/14/2015 0:00,PASADENA HILLS,3915 Roland Boulevard
819,285746858,3/27/2015 0:00,Gary,Griffin,,5279 Mcguire Parkway,HILLSDALE,MO,H950764285,9/19/2015 0:00,HILLSDALE,6428 Jesse Jackson Avenue
820,980696325,8/1/2015 0:00,Larry,Garza,4/4/1976 0:00,05212 Raven Park,BELLA VILLA,MO,T762901262,11/12/2015 0:00,VELDA CITY,2560 Lucas & Hunt Road
821,740479336,3/23/2015 0:00,Walter,Black,6/28/1994 0:00,89782 Hudson Place,CHARLACK,MO,M082906032,9/29/2015 0:00,BLACK JACK,12500 Old Jamestown Road
822,822823380,5/8/2015 0:00,Tina,Butler,9/26/1964 0:00,03 Northfield Center,KIRKWOOD,MO,D795053584,,BEL-RIDGE,8920 Natural Bridge Road
823,713610396,3/17/2015 0:00,Lawrence,Williams,10/16/1959 0:00,606 Ridgeview Plaza,BEL-NOR,MO,O337056655,10/4/2015 0:00,BERKELEY 1,6120 Madison
824,516973220,8/14/2015 0:00,Jacqueline,Barnes,12/27/1967 0:00,68 Monica Circle,VINITA PARK,MO,C799443719,10/18/2015 0:00,BELLA VILLA,751 Avenue H
825,855024403,9/3/2015 0:00,Craig,Hansen,9/9/1953 0:00,9469 John Wall Trail,SYCAMORE HILLS,MO,O226889304,11/14/2015 0:00,HAZELWOOD,415 Elm Grove Lane
826,422651011,1/21/2015 0:00,Helen,Garza,3/10/1965 0:00,5113 Blue Bill Park Junction,TWIN OAKS,MO,Z474733492,10/11/2015 0:00,MARLBOROUGH,7826 Wimbledon Drive
827,161666117,9/2/2015 0:00,Todd,Riley,6/10/1993 0:00,16467 Dorton Parkway,EUREKA,MO,,12/5/2015 0:00,,
828,43370690,5/29/2015 0:00,Jean,Bryant,5/3/1977 0:00,,COOL VALLEY,MO,R812147205,12/28/2015 0:00,CRESTWOOD,1 Detjen Drive
829,678620800,,Laura,Ramos,6/2/1995 0:00,789 Dryden Center,PASADENA HILLS,MO,K988561548,11/5/2015 0:00,LADUE,9435 Clayton Road
830,449559619,,Arthur,Campbell,4/23/1974 0:00,121 Eagan Crossing,VINITA TERRACE,MO,P175557651,12/13/2015 0:00,UNINCORPORATED NORTH ST. LOUIS COUNTY,21 Village Square
831,320656332,3/1/2015 0:00,Johnny,Stevens,9/12/1976 0:00,36006 Mandrake Point,PASADENA HILLS,MO,H082244634,,MOLINE ACRES,2449 Chambers Road
832,21342385,3/8/2015 0:00,Jerry,Gonzalez,12/20/1957 0:00,0 Crescent Oaks Place,CRYSTAL LAKE PARK,MO,B810597531,12/2/2015 0:00,,
833,297687458,7/26/2015 0:00,Andrew,Harper,12/26/1992 0:00,58043 Moulton Center,WILBUR PARK,,V609095519,12/9/2015 0:00,HANLEY HILLS,7713 Utica Drive
834,334790515,7/7/2015 0:00,Frances,Weaver,9/22/1974 0:00,,,MO,B277410618,12/30/2015 0:00,UNIVERSITY CITY,975 Pennsylvania Avenue
835,930495145,6/8/2015 0:00,Judy,Hicks,5/19/1958 0:00,,NORMANDY,MO,U858254189,12/9/2015 0:00,RIVERVIEW,9699 Lilac Drive
836,115770507,2/11/2015 0:00,Carlos,Freeman,10/10/1981 0:00,5 3rd Terrace,CLARKSON VALLEY,,U074533730,11/19/2015 0:00,CLARKSON VALLEY,15933 Clayton Road
837,865365678,8/28/2015 0:00,Carlos,Freeman,10/10/1981 0:00,5 3rd Terrace,CLARKSON VALLEY,,U074533730,10/27/2015 0:00,CALVERTON PARK,52 Young Drive
838,18147021,7/6/2015 0:00,Carlos,Freeman,10/10/1981 0:00,5 3rd Terrace,CLARKSON VALLEY,,U074533730,11/7/2015 0:00,COUNTRY CLUB HILLS,7422 Eunice Avenue
839,26051800,4/18/2015 0:00,Mildred,Olson,11/7/1973 0:00,8 Towne Place,ST. ANN,MO,,9/24/2015 0:00,MARLBOROUGH,7826 Wimbledon Drive
840,800642306,7/27/2015 0:00,Jimmy,Weaver,3/13/1986 0:00,0932 Kipling Drive,BEVERLY HILLS,MO,Y836340159,12/24/2015 0:00,JENNINGS,7005 Florence Avenue
841,756675266,1/4/2015 0:00,Kathleen,Diaz,1/23/1969 0:00,69759 Dovetail Street,UPLANDS PARK,MO,B028316806,11/2/2015 0:00,OAKLAND,1320 W. Lockwood Avenue
842,242893765,2/17/2015 0:00,Linda,Brooks,9/7/1979 0:00,0517 Fieldstone Pass,TWIN OAKS,MO,K382190578,11/10/2015 0:00,WARSON WOODS,10015 Manchester Road
843,416157768,6/30/2015 0:00,Jerry,Burton,9/5/1951 0:00,64708 Michigan Crossing,BELLERIVE,MO,U476258527,10/9/2015 0:00,PACIFIC,300 Hoven Drive
844,759655860,7/1/2015 0:00,Michelle,Warren,9/26/1988 0:00,7 Canary Junction,HAZELWOOD,MO,E473569443,11/4/2015 0:00,ST. ANN,10405 St. Charles Rock Road
845,992323891,7/7/2015 0:00,Jonathan,Peterson,6/12/1953 0:00,5479 Farragut Junction,MARLBOROUGH,MO,M401837278,11/1/2015 0:00,VALLEY PARK,320 Benton Street
846,774260091,1/28/2015 0:00,Ralph,Holmes,7/24/1966 0:00,64 Nelson Court,NORWOOD COURT,MO,L454589876,,MARYLAND HEIGHTS,11911 Dorsett Road
847,901939334,,Maria,Walker,5/13/1970 0:00,59374 Park Meadow Junction,WOODSON TERRACE,MO,R780127082,12/2/2015 0:00,WARSON WOODS,10015 Manchester Road
848,892605632,8/30/2015 0:00,Dennis,Hall,9/4/1959 0:00,23 Kenwood Plaza,UPLANDS PARK,,,10/27/2015 0:00,UNINCORPORATED NORTH ST. LOUIS COUNTY,21 Village Square
849,27670127,5/12/2015 0:00,Betty,Parker,8/2/1991 0:00,8 Ronald Regan Parkway,MARYLAND HEIGHTS,MO,C698928402,,KIRKWOOD,139 S. Kirkwood Road
850,258220909,2/6/2015 0:00,Ralph,Reyes,7/31/1978 0:00,0 Charing Cross Park,MARLBOROUGH,MO,L155414613,11/12/2015 0:00,,
851,966873547,8/12/2015 0:00,Arthur,Ramirez,6/9/1956 0:00,9346 Eliot Circle,FERGUSON,MO,E099951391,9/14/2015 0:00,WEBSTER GROVES,4 Lockwood Aveue
852,42786707,1/29/2015 0:00,Christine,Allen,7/17/1963 0:00,0 Prentice Hill,BRECKENRIDGE HILLS,MO,Y278919763,12/19/2015 0:00,VELDA VILLAGE HILLS,3501 Avondale Avenue
853,558696472,3/20/2015 0:00,Martha,Little,11/7/1961 0:00,69675 Del Mar Parkway,BRECKENRIDGE HILLS,,J010064058,11/30/2015 0:00,PASADENA PARK,7615 South Sunset
854,865245517,7/25/2015 0:00,Craig,Stone,8/6/1989 0:00,3182 Randy Point,BELLA VILLA,MO,F389312337,10/21/2015 0:00,FENTON,625 New Smizer Mill Road
855,682690971,6/15/2015 0:00,Carol,Ray,6/15/1994 0:00,20453 Upham Drive,VELDA VILLAGE HILLS,MO,Z333300358,11/4/2015 0:00,LADUE,9435 Clayton Road
856,912447107,1/8/2015 0:00,Gary,Gardner,5/8/1987 0:00,313 Marcy Crossing,ST. LOUIS CITY,MO,P472148903,12/18/2015 0:00,ST. ANN,10405 St. Charles Rock Road
857,245115191,7/17/2015 0:00,Annie,Alexander,3/28/1958 0:00,2 Daystar Road,BERKELEY,MO,H935071342,11/1/2015 0:00,WELLSTON,1414 Evergreen
858,384128605,1/31/2015 0:00,Diana,Anderson,8/9/1988 0:00,82 Derek Place,FERGUSON,MO,S217663922,10/29/2015 0:00,CREVE COEUR,300 North New Ballas Road
859,240339901,4/2/2015 0:00,Scott,Foster,11/17/1955 0:00,,WEBSTER GROVES,MO,,10/29/2015 0:00,FERGUSON,110 Church Street
860,292905372,3/1/2015 0:00,Tina,Parker,2/18/1986 0:00,5403 Darwin Lane,KINLOCH,MO,L279588982,11/4/2015 0:00,WELLSTON,1414 Evergreen
861,57345013,3/22/2015 0:00,Betty,Peterson,7/23/1983 0:00,139 Logan Way,VINITA PARK,MO,A852947679,12/10/2015 0:00,BRENTWOOD,2348 South Brentwood Boulevard
862,846110618,4/5/2015 0:00,Betty,Peterson,7/23/1983 0:00,139 Logan Way,VINITA PARK,MO,A852947679,,KIRKWOOD,139 S. Kirkwood Road
863,606241117,2/26/2015 0:00,Jerry,Green,5/2/1990 0:00,31 Kingsford Park,MAPLEWOOD,MO,T827866822,10/31/2015 0:00,ST. LOUIS CITY,7900 Carondelet Avenue
864,152698204,6/8/2015 0:00,Norma,Day,9/14/1987 0:00,86 Dexter Road,CHESTERFIELD,MO,B097135738,11/29/2015 0:00,MARYLAND HEIGHTS,11911 Dorsett Road
865,983794013,3/7/2015 0:00,George,Reid,9/1/1964 0:00,23605 Loeprich Road,FRONTENAC,MO,Y867065818,10/28/2015 0:00,BLACK JACK,12500 Old Jamestown Road
866,137231644,4/19/2015 0:00,Terry,Carr,3/14/1967 0:00,726 Killdeer Drive,ELLISVILLE,MO,E633665109,11/13/2015 0:00,UNIVERSITY CITY,975 Pennsylvania Avenue
867,267856271,2/9/2015 0:00,Richard,Arnold,9/24/1993 0:00,95 Maple Wood Alley,PACIFIC,MO,V850567006,10/28/2015 0:00,MARLBOROUGH,7826 Wimbledon Drive
868,623947044,3/12/2015 0:00,Richard,Arnold,9/24/1993 0:00,95 Maple Wood Alley,PACIFIC,MO,V850567006,10/14/2015 0:00,BELLA VILLA,751 Avenue H
869,232523680,2/5/2015 0:00,Richard,Arnold,9/24/1993 0:00,95 Maple Wood Alley,PACIFIC,MO,V850567006,12/15/2015 0:00,UNINCORPORATED CENTRAL ST. LOUIS COUNTY,7900 Carondelet Avenue
870,735119765,7/19/2015 0:00,Richard,Arnold,9/24/1993 0:00,95 Maple Wood Alley,PACIFIC,MO,V850567006,12/26/2015 0:00,EUREKA,120 City Hall Drive
871,394187654,7/20/2015 0:00,Kevin,Ruiz,11/20/1992 0:00,3286 Utah Trail,BLACK JACK,MO,J020670422,12/26/2015 0:00,SHREWSBURY,4400 Shrewsbury Avenue
872,544190633,7/21/2015 0:00,Harold,Hawkins,12/18/1952 0:00,301 Northridge Place,,MO,S522630440,12/13/2015 0:00,,
873,295634313,3/10/2015 0:00,Jonathan,Harrison,10/13/1972 0:00,1 Tony Center,GREEN PARK,,Y777419793,10/14/2015 0:00,BEVERLY HILLS,7150 Natural Bridge Road
874,493470253,2/26/2015 0:00,Bruce,Anderson,1/31/1966 0:00,9 Linden Alley,BELLA VILLA,MO,T462761662,12/11/2015 0:00,ROCK HILL,320 West Thornton Avenue
875,56325974,5/3/2015 0:00,Theresa,Carpenter,8/2/1996 0:00,64 Mifflin Center,KIRKWOOD,,O250395952,11/9/2015 0:00,UNINCORPORATED SOUTH ST. LOUIS COUNTY,4544 Lemay Ferry Road
876,860665587,4/15/2015 0:00,Russell,Schmidt,12/23/1991 0:00,1 Thackeray Court,COOL VALLEY,MO,F476727940,11/4/2015 0:00,COUNTRY CLUB HILLS,7422 Eunice Avenue
877,759746854,8/17/2015 0:00,Christopher,George,8/7/1982 0:00,0 Monument Plaza,WARSON WOODS,MO,J904358926,12/8/2015 0:00,CLAYTON,10 South Brentwood Boulevard
878,893386509,7/1/2015 0:00,Jesse,Murphy,1/5/1973 0:00,155 Mosinee Point,WOODSON TERRACE,MO,B221822656,12/3/2015 0:00,CRESTWOOD,1 Detjen Drive
879,623882122,7/23/2015 0:00,Eugene,Price,6/1/1963 0:00,8469 Talisman Circle,BEL-NOR,MO,F917801962,10/1/2015 0:00,CHESTERFIELD,690 Chesterfield Parkway West
880,41636938,4/4/2015 0:00,Eugene,Price,6/1/1963 0:00,8469 Talisman Circle,BEL-NOR,MO,F917801962,10/5/2015 0:00,COUNTRY CLUB HILLS,7422 Eunice Avenue
881,318570551,2/27/2015 0:00,Eugene,Price,6/1/1963 0:00,8469 Talisman Circle,BEL-NOR,MO,F917801962,11/13/2015 0:00,EUREKA,120 City Hall Drive
882,416601702,5/3/2015 0:00,Eugene,Price,6/1/1963 0:00,8469 Talisman Circle,BEL-NOR,MO,F917801962,11/11/2015 0:00,UNINCORPORATED NORTH ST. LOUIS COUNTY,21 Village Square
883,593279915,8/28/2015 0:00,Eugene,Price,6/1/1963 0:00,8469 Talisman Circle,BEL-NOR,MO,F917801962,10/8/2015 0:00,MARYLAND HEIGHTS,11911 Dorsett Road
884,225246401,5/22/2015 0:00,Eugene,Price,6/1/1963 0:00,8469 Talisman Circle,BEL-NOR,MO,F917801962,12/10/2015 0:00,NORMANDY,7700 Natural Bridge Road
885,232711851,3/7/2015 0:00,Barbara,Mason,3/1/1954 0:00,,FERGUSON,MO,,12/12/2015 0:00,GREENDALE,7700 Natural Bridge Road
886,302530044,1/31/2015 0:00,Donald,Morgan,2/12/1963 0:00,0727 Bobwhite Road,PAGEDALE,MO,O572892932,12/14/2015 0:00,GRANTWOOD VILLAGE,One Missionary Way
887,421929835,2/18/2015 0:00,Ronald,Stewart,12/2/1956 0:00,29470 Cordelia Drive,OVERLAND,MO,P273652793,,EUREKA,120 City Hall Drive
888,362599964,7/29/2015 0:00,Ronald,Stewart,12/2/1956 0:00,29470 Cordelia Drive,OVERLAND,MO,P273652793,12/24/2015 0:00,HANLEY HILLS,7713 Utica Drive
889,471952746,4/28/2015 0:00,Ronald,Stewart,12/2/1956 0:00,29470 Cordelia Drive,OVERLAND,MO,P273652793,12/4/2015 0:00,COUNTRY CLUB HILLS,7422 Eunice Avenue
890,579658813,8/1/2015 0:00,Ronald,Stewart,12/2/1956 0:00,29470 Cordelia Drive,OVERLAND,MO,P273652793,11/10/2015 0:00,MAPLEWOOD,7601 Manchester Road
891,374179067,6/8/2015 0:00,Andrea,Bryant,5/7/1958 0:00,679 Maywood Street,WINCHESTER,MO,,12/15/2015 0:00,BRECKENRIDGE HILLS,9623 St. Charles Rock Road
892,235765863,7/27/2015 0:00,Samuel,Richards,2/19/1970 0:00,2030 Texas Parkway,BELLEFONTAINE NEIGHBORS,MO,V165094973,12/13/2015 0:00,FRONTENAC,10555 Clayton Road
893,837692565,2/19/2015 0:00,Albert,Bishop,12/6/1982 0:00,70 Northwestern Center,PINE LAWN,MO,I474456400,9/17/2015 0:00,VELDA CITY,2560 Lucas & Hunt Road
